Indentation

 + Advanced

+ Advanced
   Acquisition rate :	10.0 [Hz]
   Linear loading
   Max load :	1000.00 	µN
   Loading rate :	500.00 	µN/min
   Unloading rate :	500.00 	µN/min
   Pause :	30.0 s

+ TTX - UNHT Bio S/N: 1000136751 settings
   Fn contact : 25 µN
   Approach distance : 20 µm
   Approach speed : 100 µm/min
   Retract speed : 200 µm/min
   Retract time : 5 sec
   Dz sensor in large range
   Load in fine range
   FnRef in fine range
   FnRef contactload :500.000 µN
   Stiffness threshold : 1 µN/µm

   X Position :10204.70 µm
   Y Position :40263.90 µm
   Z Position :8762.40 µm

Date :6/9/2026
Time :1:31:40 PM

Analysis n # 1

   Method :	Hertz

 + Parameters

  Load Fit [10%,98%]

 + Main results

   EHz=	938.79 	kPa

 + Hypothesis


 + Additional results

   ErHz=	1031.64 kPa
   h offset=	5.98 µm
   R2=	0.99

Analysis n # 2

   Method :	Oliver & Pharr

 + Parameters

  Unload Fit [40%,98%]

 + Main results

   HIT=	26.74 	kPa
   EIT=	756.54 	kPa
   E*=	831.37 	kPa

 + Hypothesis

   !!! Indenter not calibrated !!!
   Poisson's ratio(nu)=	0.30 

 + Additional results

   HVIT=	0.0027258 	 Vickers
   CIT 0.001/120/30=	0.55 	%
   nIT=	82.97 %
   Fmax=	1005.48 	µN
   hmax=	16.15 	µm
   S=	181.9084 	µN/µm
   F/S²=	0.0304 	µm²/µN
   hc=	12.12 	µm
   hr=	10.62 	µm
   hp=	5.63 	µm
   m=	1.9036 
   Epsilon=	0.73 
   R2=	1.000
   Ap=	37602.17 	µm²
   Welast=	3431.13 pJ
   Wplast=	704.01 pJ
   Wtotal=	4135.14 pJ
   Er=	831.36 	kPa

Measured values
Time (s)	Pd (µm)	Fn (µN)	FnRef (µN)	SegmentID

0	0	0	5.1112	0
0.1	0.1948	0.0203	5.1169	0
0.2	0.3879	0.1487	5.1174	0
0.3	0.5793	0.3138	5.1064	0
0.4	0.7689	0.4124	5.1086	0
0.5	0.9567	0.5104	5.1249	0
0.6	1.1432	0.7204	5.1287	0
0.7	1.329	0.9855	5.1224	0
0.8	1.5137	1.2414	5.1269	0
0.9	1.6971	1.4858	5.12	1
1	1.8793	1.7922	5.1095	1
1.1	2.0605	2.1848	5.1113	1
1.2	2.2414	2.7022	5.1115	1
1.3	2.4141	3.1889	5.1138	1
1.4	2.5322	3.3778	5.1259	1
1.5	2.5894	3.5545	5.1207	1
1.6	2.633	3.69	5.1265	1
1.7	2.6751	3.8501	5.1229	1
1.8	2.7175	3.9687	5.1069	1
1.9	2.7607	4.1287	5.0992	1
2	2.8051	4.4078	5.1227	1
2.1	2.8514	4.653	5.1233	1
2.2	2.9	4.8121	5.1162	1
2.3	2.9506	5.1478	5.123	1
2.4	3.0028	5.4939	5.1174	1
2.5	3.0573	5.7268	5.1206	1
2.6	3.1143	6.2016	5.1319	1
2.7	3.1727	6.634	5.118	1
2.8	3.2327	7.1091	5.1136	1
2.9	3.295	7.5466	5.1243	1
3	3.3592	7.9116	5.1299	1
3.1	3.4252	8.6017	5.1309	1
3.2	3.4921	9.1843	5.132	1
3.3	3.5603	9.8091	5.1394	1
3.4	3.6297	10.5791	5.1353	1
3.5	3.6999	11.254	5.1243	1
3.6	3.7705	12.051	5.1326	1
3.7	3.8414	12.9238	5.1171	1
3.8	3.912	13.8655	5.1014	1
3.9	3.9828	14.7649	5.1068	1
4	4.0535	15.6593	5.127	1
4.1	4.1234	16.7459	5.1433	1
4.2	4.1923	17.7582	5.1362	1
4.3	4.2604	18.7007	5.1187	1
4.4	4.3277	19.8662	5.1078	1
4.5	4.3935	20.9909	5.1008	1
4.6	4.4579	22.142	5.1039	1
4.7	4.5213	23.1212	5.1005	1
4.8	4.5834	24.248	5.1193	1
4.9	4.6441	25.2934	5.1366	1
5	4.7036	26.332	5.1277	1
5.1	4.7618	27.4528	5.1184	1
5.2	4.8186	28.5226	5.1319	1
5.3	4.874	29.6065	5.1276	1
5.4	4.928	30.7381	5.14	1
5.5	4.9804	31.831	5.1467	1
5.6	5.0315	32.7985	5.1363	1
5.7	5.0821	33.8229	5.1342	1
5.8	5.1313	34.8456	5.1526	1
5.9	5.1794	35.9517	5.1558	1
6	5.2262	36.9381	5.1496	1
6.1	5.2719	37.9489	5.1376	1
6.2	5.3168	38.9848	5.1375	1
6.3	5.3605	40.0222	5.1277	1
6.4	5.4033	40.9514	5.1149	1
6.5	5.4449	41.908	5.1178	1
6.6	5.486	42.8095	5.1288	1
6.7	5.5268	43.7516	5.1233	1
6.8	5.567	44.6604	5.1217	1
6.9	5.6066	45.5715	5.1254	1
7	5.6454	46.5287	5.1257	1
7.1	5.6835	47.4286	5.1105	1
7.2	5.7216	48.3112	5.121	1
7.3	5.7592	49.2271	5.1461	1
7.4	5.7956	50.1655	5.148	1
7.5	5.8315	51.0881	5.1468	1
7.6	5.8674	51.9246	5.1382	1
7.7	5.903	52.8955	5.1343	1
7.8	5.938	53.8332	5.1431	1
7.9	5.9722	54.7328	5.1558	1
8	6.0062	55.6105	5.1526	1
8.1	6.0397	56.5313	5.1569	1
8.2	6.0727	57.4214	5.1581	1
8.3	6.1052	58.3675	5.1345	1
8.4	6.1373	59.2581	5.1352	1
8.5	6.1691	60.1584	5.1523	1
8.6	6.2003	61.0766	5.1533	1
8.7	6.2309	61.9243	5.1518	1
8.8	6.2618	62.7752	5.1416	1
8.9	6.2922	63.6544	5.1274	1
9	6.3225	64.4796	5.1224	1
9.1	6.3526	65.3984	5.1106	1
9.2	6.3823	66.1743	5.1033	1
9.3	6.4122	67.0696	5.1047	1
9.4	6.4418	67.979	5.1001	1
9.5	6.4711	68.8334	5.0975	1
9.6	6.4999	69.7493	5.1128	1
9.7	6.5285	70.5097	5.1221	1
9.8	6.557	71.4588	5.1127	1
9.9	6.5851	72.3231	5.1185	1
10	6.6128	73.2166	5.1256	1
10.1	6.6403	74.1537	5.1241	1
10.2	6.6677	74.9094	5.1281	1
10.3	6.6948	75.8829	5.1277	1
10.4	6.7214	76.6687	5.1263	1
10.5	6.7484	77.4145	5.1276	1
10.6	6.7755	78.3052	5.1295	1
10.7	6.8028	79.1769	5.1279	1
10.8	6.8294	80.0675	5.1069	1
10.9	6.8556	80.8491	5.0999	1
11	6.882	81.6843	5.1101	1
11.1	6.9081	82.6492	5.1226	1
11.2	6.9338	83.479	5.1174	1
11.3	6.9596	84.3605	5.1019	1
11.4	6.9852	85.2367	5.1096	1
11.5	7.0103	86.1183	5.1108	1
11.6	7.0355	86.9654	5.1058	1
11.7	7.0605	87.8831	5.1061	1
11.8	7.085	88.7084	5.1149	1
11.9	7.1095	89.6177	5.1132	1
12	7.1335	90.477	5.1082	1
12.1	7.1573	91.2858	5.1178	1
12.2	7.1812	92.1609	5.1198	1
12.3	7.2049	93.0043	5.1319	1
12.4	7.2284	93.87	5.1352	1
12.5	7.2521	94.6847	5.1353	1
12.6	7.2758	95.5311	5.1301	1
12.7	7.2994	96.3707	5.1165	1
12.8	7.3227	97.2468	5.1139	1
12.9	7.3456	98.1181	5.1188	1
13	7.3682	99.0171	5.1189	1
13.1	7.3909	99.8469	5.1134	1
13.2	7.4136	100.6814	5.0999	1
13.3	7.436	101.5209	5.0911	1
13.4	7.4586	102.2987	5.1109	1
13.5	7.4813	103.1618	5.109	1
13.6	7.5035	104.0562	5.0866	1
13.7	7.5258	104.8933	5.0881	1
13.8	7.5481	105.7653	5.0911	1
13.9	7.5701	106.6277	5.0899	1
14	7.5915	107.6095	5.0935	1
14.1	7.6128	108.3501	5.1017	1
14.2	7.6352	108.8815	5.1128	1
14.3	7.6579	109.784	5.1122	1
14.4	7.6799	110.7404	5.1112	1
14.5	7.7014	111.6583	5.1052	1
14.6	7.7232	112.4279	5.1142	1
14.7	7.7452	113.1601	5.1328	1
14.8	7.7672	114.0293	5.1297	1
14.9	7.7889	114.9258	5.1203	1
15	7.8103	115.8267	5.1079	1
15.1	7.8317	116.7085	5.0983	1
15.2	7.8528	117.5312	5.1085	1
15.3	7.8739	118.4323	5.122	1
15.4	7.8945	119.3327	5.1204	1
15.5	7.915	120.1973	5.1022	1
15.6	7.9353	121.1344	5.1116	1
15.7	7.9547	122.0979	5.1205	1
15.8	7.9737	122.957	5.122	1
15.9	7.9927	123.7866	5.1307	1
16	8.012	124.6101	5.1303	1
16.1	8.031	125.5443	5.1173	1
16.2	8.0498	126.3369	5.1076	1
16.3	8.0687	127.1003	5.0988	1
16.4	8.0874	127.9369	5.1094	1
16.5	8.106	128.9014	5.1174	1
16.6	8.1244	129.7252	5.1068	1
16.7	8.1425	130.7443	5.1132	1
16.8	8.1599	131.6022	5.1138	1
16.9	8.1768	132.487	5.1209	1
17	8.1935	133.3556	5.1108	1
17.1	8.2106	134.1203	5.0971	1
17.2	8.2279	134.8985	5.1035	1
17.3	8.245	135.7688	5.1143	1
17.4	8.2619	136.5812	5.1211	1
17.5	8.2791	137.3961	5.1156	1
17.6	8.2966	138.1638	5.1185	1
17.7	8.3142	138.9127	5.1304	1
17.8	8.332	139.8736	5.1374	1
17.9	8.3495	140.5764	5.1312	1
18	8.3673	141.4206	5.1339	1
18.1	8.3853	142.149	5.1248	1
18.2	8.4031	143.0429	5.1301	1
18.3	8.4209	143.9113	5.1477	1
18.4	8.4385	144.7396	5.1269	1
18.5	8.4563	145.4923	5.1025	1
18.6	8.4743	146.3376	5.1111	1
18.7	8.4923	147.2316	5.1229	1
18.8	8.5103	147.9936	5.1073	1
18.9	8.5281	148.9316	5.1054	1
19	8.5462	149.6578	5.1141	1
19.1	8.5641	150.526	5.1244	1
19.2	8.5819	151.4962	5.1175	1
19.3	8.5992	152.3001	5.1023	1
19.4	8.6166	153.1177	5.1101	1
19.5	8.6338	154.0412	5.112	1
19.6	8.6506	154.9797	5.1005	1
19.7	8.6672	155.8282	5.0976	1
19.8	8.6837	156.5901	5.0877	1
19.9	8.7004	157.4953	5.0827	1
20	8.7165	158.4412	5.0861	1
20.1	8.7322	159.292	5.0861	1
20.2	8.748	160.0946	5.1005	1
20.3	8.7639	160.8938	5.1147	1
20.4	8.7794	161.7282	5.1028	1
20.5	8.7947	162.6175	5.105	1
20.6	8.8101	163.395	5.1248	1
20.7	8.826	164.2616	5.1355	1
20.8	8.8414	165.1669	5.1385	1
20.9	8.8567	166.0475	5.1313	1
21	8.872	166.8754	5.1262	1
21.1	8.8873	167.691	5.1215	1
21.2	8.9025	168.5656	5.1268	1
21.3	8.9173	169.398	5.1348	1
21.4	8.9322	170.2702	5.1307	1
21.5	8.9471	171.1332	5.1061	1
21.6	8.9614	172.0837	5.0922	1
21.7	8.9756	172.9281	5.0992	1
21.8	8.9898	173.6987	5.1057	1
21.9	9.0049	174.2436	5.0999	1
22	9.0208	174.8989	5.0963	1
22.1	9.0372	175.7069	5.1048	1
22.2	9.0539	176.5417	5.1123	1
22.3	9.0707	177.3947	5.1122	1
22.4	9.0872	178.2029	5.116	1
22.5	9.1037	179.0731	5.114	1
22.6	9.1199	179.8537	5.1152	1
22.7	9.1363	180.6979	5.1162	1
22.8	9.153	181.5563	5.1172	1
22.9	9.1695	182.4186	5.1099	1
23	9.1857	183.3209	5.107	1
23.1	9.2018	184.1469	5.1046	1
23.2	9.2179	184.9388	5.0955	1
23.3	9.2343	185.7276	5.0989	1
23.4	9.2506	186.6817	5.0993	1
23.5	9.2665	187.5712	5.0905	1
23.6	9.2822	188.4658	5.085	1
23.7	9.2979	189.2618	5.0976	1
23.8	9.3135	190.0471	5.1096	1
23.9	9.3293	190.8825	5.1068	1
24	9.3448	191.7304	5.1068	1
24.1	9.3603	192.5659	5.0952	1
24.2	9.3759	193.4489	5.0965	1
24.3	9.3914	194.3417	5.0996	1
24.4	9.4065	195.1843	5.0939	1
24.5	9.4215	196.0137	5.0931	1
24.6	9.4365	196.8502	5.11	1
24.7	9.4509	197.8534	5.1019	1
24.8	9.4653	198.622	5.0985	1
24.9	9.4801	199.4174	5.0973	1
25	9.4947	200.3161	5.0888	1
25.1	9.509	201.1896	5.0919	1
25.2	9.5232	202.0797	5.099	1
25.3	9.537	202.8795	5.0937	1
25.4	9.551	203.7267	5.0809	1
25.5	9.5649	204.5745	5.0816	1
25.6	9.5787	205.4236	5.0921	1
25.7	9.5926	206.2587	5.0942	1
25.8	9.6064	207.1331	5.0798	1
25.9	9.6198	207.9826	5.079	1
26	9.6332	208.8174	5.0844	1
26.1	9.6468	209.5431	5.0902	1
26.2	9.6604	210.4496	5.0912	1
26.3	9.6738	211.2884	5.0958	1
26.4	9.6874	212.0711	5.0996	1
26.5	9.7009	213.0545	5.0972	1
26.6	9.7142	213.886	5.1071	1
26.7	9.7273	214.7337	5.0937	1
26.8	9.7403	215.5413	5.0755	1
26.9	9.7532	216.4515	5.084	1
27	9.7657	217.368	5.0921	1
27.1	9.7777	218.2089	5.0916	1
27.2	9.7897	219.1095	5.0992	1
27.3	9.8014	220.0052	5.1026	1
27.4	9.8129	220.8239	5.1093	1
27.5	9.8245	221.6336	5.1178	1
27.6	9.8359	222.5115	5.1205	1
27.7	9.8474	223.3766	5.1114	1
27.8	9.8585	224.2071	5.1136	1
27.9	9.8699	225.0296	5.1064	1
28	9.8811	225.7764	5.0971	1
28.1	9.8924	226.7052	5.0939	1
28.2	9.9037	227.5872	5.0984	1
28.3	9.9145	228.5142	5.0976	1
28.4	9.9249	229.3366	5.0813	1
28.5	9.9351	230.2283	5.0818	1
28.6	9.9452	231.0734	5.0949	1
28.7	9.9551	231.8952	5.0896	1
28.8	9.9651	232.7868	5.0987	1
28.9	9.975	233.6372	5.1034	1
29	9.9847	234.5461	5.0964	1
29.1	9.9942	235.3302	5.099	1
29.2	10.0035	236.2386	5.1087	1
29.3	10.0128	237.0869	5.1031	1
29.4	10.022	237.9399	5.0956	1
29.5	10.0312	238.742	5.0901	1
29.6	10.0401	239.5927	5.1062	1
29.7	10.0489	240.4721	5.1156	1
29.8	10.0576	241.3034	5.1014	1
29.9	10.0664	242.1011	5.1068	1
30	10.0754	242.9474	5.1045	1
30.1	10.084	243.7794	5.0921	1
30.2	10.0927	244.6192	5.0852	1
30.3	10.1014	245.4967	5.0838	1
30.4	10.11	246.3053	5.0999	1
30.5	10.1186	247.0668	5.0969	1
30.6	10.1273	247.9572	5.0888	1
30.7	10.1359	248.7724	5.0959	1
30.8	10.1443	249.642	5.0966	1
30.9	10.1529	250.4104	5.0993	1
31	10.1617	251.2062	5.0948	1
31.1	10.1705	252.0601	5.091	1
31.2	10.1792	252.8773	5.0756	1
31.3	10.188	253.6314	5.0734	1
31.4	10.1974	254.3622	5.0809	1
31.5	10.2071	255.168	5.0724	1
31.6	10.217	255.9811	5.0859	1
31.7	10.2271	256.718	5.0916	1
31.8	10.237	257.5822	5.0867	1
31.9	10.2471	258.3849	5.0787	1
32	10.2573	259.167	5.0733	1
32.1	10.2677	260.0288	5.0738	1
32.2	10.2785	260.8072	5.0785	1
32.3	10.2891	261.6998	5.0866	1
32.4	10.2995	262.6556	5.0803	1
32.5	10.3095	263.4548	5.0762	1
32.6	10.3194	264.2772	5.0828	1
32.7	10.3297	265.0571	5.0854	1
32.8	10.3399	265.9436	5.082	1
32.9	10.3501	266.7031	5.0803	1
33	10.3604	267.5775	5.0744	1
33.1	10.3704	268.422	5.0779	1
33.2	10.3806	269.2463	5.0853	1
33.3	10.3907	270.1136	5.081	1
33.4	10.4007	270.9025	5.0893	1
33.5	10.4108	271.8805	5.0845	1
33.6	10.4202	272.7566	5.0877	1
33.7	10.4294	273.5303	5.0874	1
33.8	10.4389	274.4485	5.0869	1
33.9	10.4483	275.1733	5.0864	1
34	10.458	276.0896	5.0959	1
34.1	10.4678	276.8562	5.1075	1
34.2	10.4775	277.6871	5.104	1
34.3	10.4873	278.544	5.1054	1
34.4	10.4969	279.3387	5.1018	1
34.5	10.5061	280.2588	5.0853	1
34.6	10.5157	281.0731	5.0855	1
34.7	10.5251	281.9799	5.0917	1
34.8	10.5343	282.8227	5.0833	1
34.9	10.5434	283.6396	5.09	1
35	10.5525	284.4753	5.0973	1
35.1	10.5615	285.3539	5.094	1
35.2	10.5706	286.1872	5.0907	1
35.3	10.5794	286.9527	5.0947	1
35.4	10.5883	287.7678	5.0957	1
35.5	10.5975	288.6369	5.0983	1
35.6	10.6064	289.4959	5.1012	1
35.7	10.6154	290.3109	5.0856	1
35.8	10.6243	291.1734	5.0764	1
35.9	10.633	292.0741	5.0886	1
36	10.6416	292.9092	5.084	1
36.1	10.6501	293.6962	5.082	1
36.2	10.6585	294.5519	5.0844	1
36.3	10.6671	295.3644	5.0941	1
36.4	10.676	296.1952	5.0978	1
36.5	10.6847	297.0505	5.1002	1
36.6	10.6932	297.884	5.0939	1
36.7	10.7016	298.749	5.0925	1
36.8	10.7099	299.5745	5.0819	1
36.9	10.7183	300.401	5.0847	1
37	10.7268	301.2775	5.0982	1
37.1	10.7348	302.1681	5.1045	1
37.2	10.7428	302.921	5.1021	1
37.3	10.7511	303.7268	5.0974	1
37.4	10.7595	304.5873	5.0898	1
37.5	10.768	305.4246	5.0895	1
37.6	10.7766	306.2656	5.0861	1
37.7	10.7851	307.09	5.0806	1
37.8	10.7934	307.9502	5.0827	1
37.9	10.8015	308.7544	5.0816	1
38	10.8098	309.5914	5.0843	1
38.1	10.8181	310.3828	5.0767	1
38.2	10.8263	311.3266	5.0822	1
38.3	10.8345	312.1229	5.0991	1
38.4	10.8427	312.9178	5.0974	1
38.5	10.8509	313.7529	5.0884	1
38.6	10.859	314.6222	5.0811	1
38.7	10.8671	315.4582	5.0838	1
38.8	10.8753	316.244	5.0804	1
38.9	10.8836	317.0716	5.0807	1
39	10.8919	317.9257	5.0882	1
39.1	10.8999	318.7983	5.0933	1
39.2	10.9078	319.6312	5.0792	1
39.3	10.9156	320.4237	5.0708	1
39.4	10.9235	321.2928	5.0746	1
39.5	10.9317	322.0295	5.0778	1
39.6	10.9401	322.86	5.0768	1
39.7	10.9487	323.6483	5.0755	1
39.8	10.9575	324.5246	5.0762	1
39.9	10.966	325.3936	5.0859	1
40	10.9743	326.1633	5.077	1
40.1	10.9828	327.0008	5.0732	1
40.2	10.9914	327.7959	5.0675	1
40.3	11	328.7075	5.0711	1
40.4	11.0085	329.4604	5.0768	1
40.5	11.0173	330.1413	5.0876	1
40.6	11.0267	331.0606	5.0931	1
40.7	11.0359	331.9664	5.0799	1
40.8	11.0449	332.7257	5.0863	1
40.9	11.0543	333.439	5.1002	1
41	11.0645	334.0046	5.096	1
41.1	11.0752	334.8789	5.0843	1
41.2	11.0859	335.7042	5.0836	1
41.3	11.0966	336.5563	5.096	1
41.4	11.1073	337.4337	5.0928	1
41.5	11.1178	338.2332	5.096	1
41.6	11.1283	339.2161	5.0876	1
41.7	11.1381	340.0368	5.0768	1
41.8	11.1479	341.0041	5.065	1
41.9	11.1575	341.7288	5.0656	1
42	11.1675	342.5311	5.0685	1
42.1	11.1775	343.5078	5.0698	1
42.2	11.1866	344.3718	5.0712	1
42.3	11.1959	345.1944	5.0735	1
42.4	11.2052	346.0762	5.0704	1
42.5	11.2145	346.9142	5.0701	1
42.6	11.2237	347.7597	5.0862	1
42.7	11.2328	348.6091	5.096	1
42.8	11.2421	349.4156	5.0973	1
42.9	11.2512	350.2787	5.0846	1
43	11.2601	351.1307	5.0841	1
43.1	11.2692	351.912	5.0884	1
43.2	11.2783	352.8495	5.0923	1
43.3	11.2875	353.6058	5.1005	1
43.4	11.2963	354.4419	5.0904	1
43.5	11.3051	355.2985	5.0711	1
43.6	11.3139	356.1137	5.0753	1
43.7	11.3226	357.0479	5.0639	1
43.8	11.3311	357.9258	5.0556	1
43.9	11.3392	358.8381	5.0512	1
44	11.3472	359.6882	5.0444	1
44.1	11.3549	360.5399	5.0689	1
44.2	11.3628	361.4116	5.0767	1
44.3	11.3703	362.2188	5.0783	1
44.4	11.378	363.0139	5.0824	1
44.5	11.3859	363.8647	5.0718	1
44.6	11.3936	364.7503	5.0785	1
44.7	11.4009	365.5862	5.0814	1
44.8	11.4081	366.4153	5.0828	1
44.9	11.4154	367.2671	5.0862	1
45	11.4228	368.0648	5.0836	1
45.1	11.4303	368.8962	5.0861	1
45.2	11.4379	369.7691	5.0811	1
45.3	11.4452	370.585	5.0662	1
45.4	11.4528	371.3478	5.0575	1
45.5	11.4602	372.2718	5.0783	1
45.6	11.4673	373.1656	5.0852	1
45.7	11.4746	373.9461	5.0876	1
45.8	11.482	374.7419	5.0985	1
45.9	11.4891	375.6128	5.1009	1
46	11.4962	376.4987	5.1001	1
46.1	11.5033	377.3109	5.0909	1
46.2	11.5102	378.0547	5.091	1
46.3	11.5173	378.9085	5.0905	1
46.4	11.5244	379.8116	5.0827	1
46.5	11.5317	380.5664	5.0905	1
46.6	11.5394	381.3747	5.0861	1
46.7	11.5468	382.2008	5.081	1
46.8	11.5537	383.063	5.0927	1
46.9	11.5608	383.9173	5.0976	1
47	11.5681	384.7679	5.0816	1
47.1	11.5753	385.5721	5.0801	1
47.2	11.5825	386.3728	5.0868	1
47.3	11.5897	387.2422	5.1012	1
47.4	11.5972	388.0581	5.1015	1
47.5	11.6045	388.8996	5.0922	1
47.6	11.6119	389.6974	5.0951	1
47.7	11.6194	390.4176	5.0976	1
47.8	11.6272	391.2758	5.1051	1
47.9	11.635	392.1174	5.0929	1
48	11.6426	392.9428	5.0766	1
48.1	11.6507	393.6759	5.0844	1
48.2	11.6593	394.4293	5.0927	1
48.3	11.6678	395.2922	5.1	1
48.4	11.676	396.1849	5.1039	1
48.5	11.6843	396.9764	5.1049	1
48.6	11.6924	397.8898	5.1074	1
48.7	11.7003	398.8116	5.1118	1
48.8	11.7077	399.7012	5.0951	1
48.9	11.7151	400.5375	5.0852	1
49	11.7225	401.317	5.093	1
49.1	11.7301	402.1766	5.0935	1
49.2	11.7376	403.0193	5.1024	1
49.3	11.7453	403.8337	5.0861	1
49.4	11.7532	404.5838	5.0716	1
49.5	11.7612	405.4291	5.0828	1
49.6	11.7692	406.3142	5.0862	1
49.7	11.7769	407.1765	5.0821	1
49.8	11.7841	408.0521	5.0784	1
49.9	11.7915	408.8369	5.0853	1
50	11.7992	409.5997	5.0802	1
50.1	11.8071	410.48	5.0938	1
50.2	11.8147	411.3233	5.1174	1
50.3	11.8221	412.168	5.1193	1
50.4	11.8296	413.0067	5.1034	1
50.5	11.8371	413.7487	5.0943	1
50.6	11.8446	414.6659	5.0933	1
50.7	11.852	415.6095	5.0941	1
50.8	11.8591	416.4538	5.0907	1
50.9	11.8663	417.193	5.0818	1
51	11.8742	417.9021	5.0879	1
51.1	11.8822	418.6325	5.1036	1
51.2	11.8909	419.4503	5.105	1
51.3	11.8994	420.259	5.1094	1
51.4	11.9077	421.1995	5.1097	1
51.5	11.9158	422.0459	5.1161	1
51.6	11.9247	422.623	5.1053	1
51.7	11.9337	423.4389	5.0965	1
51.8	11.9427	424.4624	5.1081	1
51.9	11.9509	425.3861	5.1114	1
52	11.9589	426.209	5.1119	1
52.1	11.9672	427.0972	5.1076	1
52.2	11.9749	428.0612	5.0973	1
52.3	11.982	428.9205	5.0891	1
52.4	11.9891	429.6918	5.0866	1
52.5	11.9966	430.5268	5.0782	1
52.6	12.0039	431.4183	5.0839	1
52.7	12.0112	432.291	5.1013	1
52.8	12.0182	433.0962	5.0876	1
52.9	12.0253	433.9523	5.0947	1
53	12.0325	434.7983	5.1102	1
53.1	12.0397	435.5874	5.1207	1
53.2	12.0468	436.3999	5.1291	1
53.3	12.0541	437.2161	5.1272	1
53.4	12.0611	438.0801	5.1219	1
53.5	12.0681	438.9696	5.1236	1
53.6	12.075	439.8598	5.119	1
53.7	12.0817	440.6796	5.1106	1
53.8	12.0883	441.544	5.1137	1
53.9	12.0946	442.4204	5.1184	1
54	12.1008	443.2445	5.1236	1
54.1	12.1071	444.0703	5.1246	1
54.2	12.1135	444.8798	5.1132	1
54.3	12.1198	445.782	5.0985	1
54.4	12.1259	446.5956	5.0936	1
54.5	12.132	447.385	5.1078	1
54.6	12.1384	448.2006	5.1267	1
54.7	12.1448	448.9784	5.1269	1
54.8	12.151	449.848	5.1154	1
54.9	12.1576	450.696	5.1124	1
55	12.1642	451.5903	5.1216	1
55.1	12.1708	452.2893	5.1157	1
55.2	12.1771	453.1875	5.1123	1
55.3	12.1837	453.9451	5.1111	1
55.4	12.1906	454.7126	5.1049	1
55.5	12.1982	455.4433	5.1063	1
55.6	12.2059	456.2186	5.0874	1
55.7	12.2139	457.0033	5.0893	1
55.8	12.2219	457.9293	5.1032	1
55.9	12.2297	458.7416	5.1079	1
56	12.2372	459.6506	5.0997	1
56.1	12.2446	460.5288	5.1024	1
56.2	12.2513	461.4169	5.1062	1
56.3	12.2582	462.378	5.114	1
56.4	12.2647	463.1478	5.1216	1
56.5	12.2712	464.0362	5.1085	1
56.6	12.2775	464.9024	5.0948	1
56.7	12.2837	465.7285	5.1004	1
56.8	12.2902	466.5944	5.0991	1
56.9	12.2965	467.4692	5.0937	1
57	12.3024	468.3298	5.0964	1
57.1	12.3082	469.2033	5.0993	1
57.2	12.3139	470.0096	5.1081	1
57.3	12.3196	470.7967	5.121	1
57.4	12.3253	471.6679	5.1243	1
57.5	12.3312	472.4942	5.1153	1
57.6	12.3367	473.3561	5.1053	1
57.7	12.3422	474.2048	5.1126	1
57.8	12.3479	474.9605	5.1196	1
57.9	12.3536	475.8241	5.1074	1
58	12.3592	476.6882	5.0941	1
58.1	12.3648	477.6131	5.1046	1
58.2	12.3701	478.4185	5.1044	1
58.3	12.3754	479.251	5.1039	1
58.4	12.3808	480.0748	5.114	1
58.5	12.3861	480.8918	5.1274	1
58.6	12.3916	481.6709	5.1299	1
58.7	12.397	482.5128	5.1405	1
58.8	12.4025	483.3801	5.1314	1
58.9	12.4082	484.1021	5.119	1
59	12.4143	484.9286	5.117	1
59.1	12.4206	485.6197	5.1257	1
59.2	12.4265	486.6155	5.128	1
59.3	12.4322	487.4842	5.1206	1
59.4	12.4377	488.3067	5.1099	1
59.5	12.4435	489.104	5.1057	1
59.6	12.4492	489.9249	5.1053	1
59.7	12.4549	490.8037	5.1016	1
59.8	12.461	491.4958	5.095	1
59.9	12.4671	492.3841	5.106	1
60	12.473	493.3021	5.1081	1
60.1	12.4787	494.2164	5.1068	1
60.2	12.4844	494.9481	5.1058	1
60.3	12.4899	495.8715	5.1074	1
60.4	12.4954	496.6882	5.1003	1
60.5	12.5009	497.3689	5.0987	1
60.6	12.5073	498.1092	5.1034	1
60.7	12.5142	498.8117	5.114	1
60.8	12.5211	499.6464	5.1247	1
60.9	12.5283	500.5157	5.1264	1
61	12.5356	501.2422	5.1226	1
61.1	12.5431	502.0655	5.1142	1
61.2	12.5505	502.959	5.1116	1
61.3	12.5577	503.8223	5.1082	1
61.4	12.5648	504.6744	5.1053	1
61.5	12.5717	505.5877	5.1063	1
61.6	12.5783	506.432	5.1017	1
61.7	12.5848	507.3628	5.1056	1
61.8	12.5913	508.1712	5.1137	1
61.9	12.5977	509.0102	5.1245	1
62	12.6036	509.941	5.1461	1
62.1	12.6095	510.762	5.1505	1
62.2	12.6153	511.581	5.1403	1
62.3	12.6214	512.3254	5.1394	1
62.4	12.6279	513.0803	5.1394	1
62.5	12.6346	513.9335	5.1367	1
62.6	12.6414	514.7412	5.1256	1
62.7	12.6478	515.6451	5.1215	1
62.8	12.6541	516.478	5.1251	1
62.9	12.6606	517.2737	5.1348	1
63	12.6675	518.0932	5.1406	1
63.1	12.6743	518.9439	5.1441	1
63.2	12.6806	519.8251	5.1596	1
63.3	12.6867	520.6599	5.1702	1
63.4	12.6932	521.4345	5.164	1
63.5	12.6998	522.3314	5.1579	1
63.6	12.7061	523.1668	5.1516	1
63.7	12.7122	524.0264	5.1346	1
