Indentation

 + User defined profile

+ User defined profile
   Acquisition rate :	20.0 [Hz]
   Linear load 20.00  µN ; 100.00 µN/min
   Pause in load 2 s
   Linear load 0.00  µN ; 100.00 µN/min
   Pause in load 120 s
   Linear depth 18.00  µm ; 500.00 µm/min
   Pause in depth 120 s
   Linear depth 0.00  µm ; 1000.00 µm/min
+ TTX - UNHT Bio S/N: 1000136751 settings
   Fn contact : 25 µN
   Approach distance : 20 µm
   Approach speed : 100 µm/min
   Retract speed : 200 µm/min
   Retract time : 5 sec
   Dz sensor in large range
   Load in fine range
   FnRef in fine range
   FnRef contactload :500.000 µN
   Stiffness threshold : 1 µN/µm

   X Position :9440.60 µm
   Y Position :37137.13 µm
   Z Position :8079.97 µm

Date :6/9/2026
Time :9:17:53 AM

   Method :	Hertz

Cycle # 1

 + Parameters

  Load Fit [10%,98%]

 + Main results

   EHz=	25.273 	kPa

 + Hypothesis


 + Additional results

   ErHz=	27.77 kPa
   h offset=	10.12 µm
   R2=	0.79

Cycle # 2

 + Parameters

  Load Fit [10%,98%]

 + Main results

! Not calculable !

 + Hypothesis


 + Additional results


Measured values
Time (s)	Pd (µm)	Fn (µN)	FnRef (µN)	SegmentID

0	0	0	5.1444	0
0.05	0.0742	-0.3474	5.1525	0
0.1	0.1481	0.2332	5.1531	0
0.15	0.2231	-0.2449	5.1552	0
0.2	0.2977	-0.2291	5.1475	0
0.25	0.3721	0.1816	5.1305	0
0.3	0.4477	-0.212	5.1355	0
0.35	0.5233	-0.3771	5.1569	0
0.4	0.598	0.6632	5.1546	0
0.45	0.6745	-0.3915	5.1614	0
0.5	0.7764	0.0845	5.1601	0
0.55	0.9557	0.3721	5.1482	0
0.6	1.181	-0.0772	5.1625	0
0.65	1.4114	0.3944	5.1746	0
0.7	1.6418	0.338	5.1773	0
0.75	1.8705	-0.0341	5.1571	0
0.8	2.0961	0.3791	5.1471	0
0.85	2.3189	0.7358	5.1473	0
0.9	2.5394	0.1468	5.152	0
0.95	2.7557	0.6387	5.1611	0
1	2.9686	0.5817	5.1599	0
1.05	3.1782	0.2586	5.1661	0
1.1	3.3844	0.8557	5.1712	0
1.15	3.5879	0.779	5.1571	0
1.2	3.7881	0.5646	5.1638	0
1.25	3.9847	0.7895	5.1694	0
1.3	4.1778	0.9801	5.1644	0
1.35	4.3683	0.711	5.1672	0
1.4	4.5554	0.6424	5.1536	0
1.45	4.7389	1.048	5.1585	0
1.5	4.92	1.0124	5.1618	0
1.55	5.0989	0.6672	5.1477	0
1.6	5.2748	0.8304	5.1563	0
1.65	5.4479	1.3483	5.1732	0
1.7	5.6186	0.7728	5.1735	0
1.75	5.7857	1.0051	5.1646	0
1.8	5.9507	1.4375	5.1487	0
1.85	6.1146	0.6281	5.1488	0
1.9	6.2747	1.4963	5.1453	0
1.95	6.4337	0.7756	5.1467	0
2	6.589	1.6721	5.1438	0
2.05	6.7431	1.003	5.1278	0
2.1	6.8946	0.9986	5.1284	0
2.15	7.0435	1.9669	5.1255	0
2.2	7.1917	0.8565	5.1334	0
2.25	7.3364	1.7397	5.1417	0
2.3	7.4805	1.4881	5.1383	0
2.35	7.6224	1.4778	5.1294	0
2.4	7.7624	1.4472	5.135	0
2.45	7.9001	1.9437	5.136	0
2.5	8.0368	1.3114	5.1231	0
2.55	8.1709	1.9087	5.1289	0
2.6	8.3042	1.5705	5.1397	0
2.65	8.4349	1.807	5.1367	0
2.7	8.5644	1.7006	5.1359	0
2.75	8.6923	2.2006	5.1532	0
2.8	8.8197	1.4294	5.1574	0
2.85	8.9446	2.1122	5.1547	0
2.9	9.0686	2.1581	5.159	0
2.95	9.1916	1.6744	5.1529	0
3	9.3127	2.1382	5.1571	0
3.05	9.4327	1.7452	5.1635	0
3.1	9.5511	1.8439	5.1584	0
3.15	9.6682	2.3539	5.1488	0
3.2	9.7857	1.6252	5.1466	0
3.25	9.9004	2.5141	5.154	0
3.3	10.0152	1.8551	5.1447	0
3.35	10.1289	1.9279	5.1403	0
3.4	10.2407	2.6351	5.1341	0
3.45	10.3526	1.6595	5.134	0
3.5	10.462	2.6834	5.1335	0
3.55	10.572	2.0542	5.1403	0
3.6	10.6805	2.4845	5.1397	0
3.65	10.7888	2.0599	5.152	0
3.7	10.8957	2.5615	5.1594	0
3.75	11.0021	2.2918	5.1447	0
3.8	11.1074	2.4543	5.1438	0
3.85	11.2124	2.3444	5.1357	0
3.9	11.3165	2.7992	5.1561	0
3.95	11.4208	2.0469	5.1701	0
4	11.5228	2.8212	5.1686	0
4.05	11.625	2.6099	5.1683	0
4.1	11.7267	2.4616	5.1507	0
4.15	11.8276	2.562	5.1454	0
4.2	11.9277	2.8506	5.1461	0
4.25	12.028	2.3815	5.1552	0
4.3	12.1268	2.9207	5.1544	0
4.35	12.2254	2.894	5.138	0
4.4	12.3239	2.4271	5.1347	0
4.45	12.4211	2.93	5.1303	0
4.5	12.5185	3.0037	5.1233	0
4.55	12.6156	2.7425	5.141	0
4.6	12.7118	2.9559	5.156	0
4.65	12.8079	2.9764	5.1736	0
4.7	12.9037	2.7851	5.1572	0
4.75	12.9988	3.1272	5.1528	0
4.8	13.0936	2.9762	5.1621	0
4.85	13.1875	3.0814	5.1527	0
4.9	13.2807	3.3387	5.1493	0
4.95	13.3744	2.8613	5.1391	0
5	13.4672	3.6559	5.1333	0
5.05	13.5609	3.0545	5.1484	0
5.1	13.6535	3.3222	5.1517	0
5.15	13.7457	3.6871	5.1475	0
5.2	13.838	3.425	5.1483	0
5.25	13.9296	3.6461	5.1655	0
5.3	14.021	3.9124	5.1619	0
5.35	14.1122	3.8076	5.1536	0
5.4	14.2029	4.0401	5.1521	0
5.45	14.2936	4.0787	5.1376	0
5.5	14.3841	4.7194	5.1144	0
5.55	14.4758	3.7344	5.1147	0
5.6	14.5649	5.3728	5.125	0
5.65	14.6556	4.6533	5.1214	1
5.7	14.7452	5.1171	5.1434	1
5.75	14.8346	5.5311	5.1504	1
5.8	14.9243	5.6339	5.1421	1
5.85	15.01	5.7455	5.1355	1
5.9	15.0718	6.2199	5.1379	1
5.95	15.1061	5.7203	5.1311	1
6	15.1351	5.6878	5.1162	1
6.05	15.1608	6.2803	5.1424	1
6.1	15.1852	6.1947	5.1672	1
6.15	15.2089	6.0934	5.165	1
6.2	15.2312	6.1821	5.1518	1
6.25	15.2528	6.3475	5.1531	1
6.3	15.2739	6.3005	5.1588	1
6.35	15.2951	6.3718	5.1617	1
6.4	15.3149	6.4497	5.1629	1
6.45	15.3349	6.6592	5.1484	1
6.5	15.3541	6.4351	5.1472	1
6.55	15.3732	6.7692	5.1545	1
6.6	15.3919	6.8327	5.1538	1
6.65	15.4102	6.6729	5.1555	1
6.7	15.4294	6.7183	5.1543	1
6.75	15.4473	6.9269	5.1561	1
6.8	15.4654	7.2822	5.1509	1
6.85	15.4839	6.3187	5.1502	1
6.9	15.5021	7.6198	5.1502	1
6.95	15.5194	7.1271	5.1416	1
7	15.5372	6.9891	5.1272	1
7.05	15.5551	7.2569	5.1274	1
7.1	15.5724	7.5708	5.1523	1
7.15	15.5894	7.5337	5.1757	1
7.2	15.6078	7.1109	5.1773	1
7.25	15.6239	8.1985	5.1594	1
7.3	15.6413	7.2186	5.1382	1
7.35	15.6589	7.71	5.1389	1
7.4	15.6756	8.1335	5.1565	1
7.45	15.6927	7.6956	5.1479	1
7.5	15.7105	7.6613	5.1415	1
7.55	15.7268	8.602	5.1567	1
7.6	15.7438	7.5134	5.1594	1
7.65	15.7611	8.564	5.1435	1
7.7	15.778	7.8777	5.1387	1
7.75	15.7948	8.5785	5.1272	1
7.8	15.8115	8.0855	5.1358	1
7.85	15.8281	8.7215	5.1634	1
7.9	15.8444	8.7923	5.1544	1
7.95	15.8611	8.4607	5.1372	1
8	15.8783	8.491	5.1449	1
8.05	15.8946	9.2462	5.147	1
8.1	15.9102	8.911	5.1428	1
8.15	15.9277	8.822	5.1321	1
8.2	15.9443	9.0389	5.1242	1
8.25	15.9606	9.4453	5.1333	1
8.3	15.9771	8.8591	5.1332	1
8.35	15.9933	9.4721	5.1233	1
8.4	16.0095	9.5997	5.1299	1
8.45	16.0264	9.0822	5.141	1
8.5	16.0424	9.8288	5.1434	1
8.55	16.0592	9.4174	5.1406	1
8.6	16.075	10.0777	5.1561	1
8.65	16.0915	9.4688	5.144	1
8.7	16.1078	10.1642	5.1319	1
8.75	16.124	9.9251	5.15	1
8.8	16.1401	10.1495	5.1547	1
8.85	16.1561	10.1685	5.1642	1
8.9	16.1715	10.3761	5.1535	1
8.95	16.1874	10.5047	5.1351	1
9	16.2036	10.3612	5.154	1
9.05	16.2195	10.54	5.1558	1
9.1	16.2354	10.7779	5.1474	1
9.15	16.2512	10.6617	5.142	1
9.2	16.2675	10.8811	5.1436	1
9.25	16.2828	11.1129	5.156	1
9.3	16.2983	10.9976	5.1602	1
9.35	16.3144	11.104	5.1686	1
9.4	16.3299	11.3565	5.1638	1
9.45	16.3454	11.2073	5.1542	1
9.5	16.3609	11.8625	5.1532	1
9.55	16.3761	11.6118	5.1475	1
9.6	16.3917	11.5708	5.1515	1
9.65	16.4071	11.7299	5.1497	1
9.7	16.4214	12.3442	5.1464	1
9.75	16.437	11.6532	5.1389	1
9.8	16.4525	12.204	5.1471	1
9.85	16.4666	12.5169	5.1626	1
9.9	16.4813	12.2764	5.1623	1
9.95	16.4965	12.251	5.147	1
10	16.5109	12.7531	5.1513	1
10.05	16.5254	12.8022	5.1567	1
10.1	16.5402	12.5952	5.1478	1
10.15	16.5548	13.1873	5.141	1
10.2	16.5687	13.0173	5.1378	1
10.25	16.5833	12.9998	5.1336	1
10.3	16.5972	13.596	5.134	1
10.35	16.6104	13.6552	5.1366	1
10.4	16.6246	13.1424	5.1593	1
10.45	16.6381	14.195	5.1576	1
10.5	16.6521	13.5569	5.1487	1
10.55	16.6656	14.0665	5.1374	1
10.6	16.6789	14.2362	5.1473	1
10.65	16.692	13.8936	5.1499	1
10.7	16.7054	14.747	5.1349	1
10.75	16.7179	14.4657	5.1363	1
10.8	16.7311	14.374	5.1469	1
10.85	16.7436	15.3062	5.1415	1
10.9	16.7558	14.4732	5.1301	1
10.95	16.7688	15.1228	5.1315	1
11	16.7811	15.1758	5.1443	1
11.05	16.7931	15.1073	5.1447	1
11.1	16.8055	15.5101	5.1297	1
11.15	16.8172	15.5712	5.1398	1
11.2	16.8296	15.3695	5.1558	1
11.25	16.8411	16.1069	5.1715	1
11.3	16.8526	15.4308	5.1513	1
11.35	16.8649	16.1458	5.1346	1
11.4	16.8758	16.0916	5.1393	1
11.45	16.8871	16.5128	5.1405	1
11.5	16.8987	15.973	5.1447	1
11.55	16.9103	16.6472	5.1575	1
11.6	16.9208	16.6234	5.1532	1
11.65	16.9318	16.5361	5.1343	1
11.7	16.9427	16.9009	5.1225	1
11.75	16.9537	16.9704	5.1318	1
11.8	16.9644	16.8677	5.1439	1
11.85	16.9751	17.6409	5.1502	1
11.9	16.9852	17.0088	5.1321	1
11.95	16.9955	17.657	5.1228	1
12	17.0055	17.5336	5.121	1
12.05	17.0158	17.7055	5.1451	1
12.1	17.0262	17.7466	5.1538	1
12.15	17.0353	18.2422	5.1546	1
12.2	17.0447	17.8922	5.1675	1
12.25	17.0547	18.2103	5.1678	1
12.3	17.0638	18.4144	5.1709	1
12.35	17.0735	18.38	5.1531	1
12.4	17.0824	18.5652	5.1441	1
12.45	17.0919	18.6578	5.1536	1
12.5	17.1013	18.7709	5.1606	1
12.55	17.1104	18.9069	5.1637	1
12.6	17.1191	19.0271	5.1561	1
12.65	17.128	18.9169	5.1751	1
12.7	17.1366	19.3044	5.1758	1
12.75	17.1449	19.6417	5.1597	1
12.8	17.1537	19.0492	5.1494	1
12.85	17.1627	19.5909	5.1542	1
12.9	17.1703	19.8812	5.1509	1
12.95	17.1788	19.5201	5.1653	1
13	17.1875	19.8208	5.1738	1
13.05	17.1959	19.9107	5.1694	1
13.1	17.204	20.1717	5.1679	1
13.15	17.2122	20.3346	5.1565	1
13.2	17.2202	19.8085	5.1476	1
13.25	17.2289	20.6705	5.1548	1
13.3	17.2362	20.3883	5.1751	1
13.35	17.2443	20.4581	5.1551	1
13.4	17.2524	20.4844	5.1668	1
13.45	17.2595	21.0838	5.1884	1
13.5	17.2678	20.3878	5.1823	1
13.55	17.2757	20.9259	5.179	1
13.6	17.2825	21.5853	5.1687	1
13.65	17.2905	20.4748	5.1588	1
13.7	17.2989	21.3583	5.1525	1
13.75	17.3062	21.391	5.1433	1
13.8	17.3137	21.17	5.1501	1
13.85	17.322	21.4415	5.1447	1
13.9	17.3289	21.5902	5.1395	1
13.95	17.3364	21.862	5.1506	1
14	17.3443	21.4215	5.163	1
14.05	17.3525	21.4091	5.1801	1
14.1	17.3598	22.3067	5.1702	1
14.15	17.367	21.6763	5.1622	1
14.2	17.3753	21.7921	5.1597	1
14.25	17.3824	22.5329	5.1694	1
14.3	17.3894	22.2318	5.1961	1
14.35	17.3977	21.9072	5.1907	1
14.4	17.4045	23.0494	5.173	1
14.45	17.4116	22.1911	5.1705	1
14.5	17.42	22.3661	5.1609	2
14.55	17.4267	22.913	5.1592	2
14.6	17.4336	22.8719	5.175	2
14.65	17.4405	22.7725	5.1611	2
14.7	17.4484	22.8585	5.1463	2
14.75	17.4553	23.1672	5.1495	2
14.8	17.4619	23.3165	5.1695	2
14.85	17.4684	23.1656	5.1709	2
14.9	17.4748	23.3695	5.1572	2
14.95	17.4806	23.3672	5.159	2
15	17.4866	23.5152	5.1687	2
15.05	17.492	23.4886	5.1821	2
15.1	17.4976	23.5122	5.1876	2
15.15	17.5029	23.8843	5.1689	2
15.2	17.5084	23.3685	5.1589	2
15.25	17.5146	23.6031	5.1477	2
15.3	17.5189	24.4167	5.1457	2
15.35	17.523	23.7608	5.1601	2
15.4	17.5291	23.5482	5.1683	2
15.45	17.5332	24.303	5.1527	2
15.5	17.5375	24.1613	5.1626	2
15.55	17.5421	23.8089	5.1862	2
15.6	17.5459	24.5218	5.1899	2
15.65	17.5497	24.2809	5.1827	2
15.7	17.5538	24.1312	5.1863	2
15.75	17.5575	24.4941	5.1726	2
15.8	17.561	24.3261	5.1594	2
15.85	17.5637	24.7068	5.1703	2
15.9	17.5681	24.0113	5.1624	2
15.95	17.5712	24.6935	5.1586	2
16	17.5737	24.9609	5.1469	2
16.05	17.577	24.0374	5.1387	2
16.1	17.5802	24.8164	5.1417	2
16.15	17.5823	24.8117	5.1467	2
16.2	17.586	24.1229	5.1456	2
16.25	17.5885	24.9399	5.148	2
16.3	17.5915	24.4749	5.1322	2
16.35	17.594	24.8212	5.1353	2
16.4	17.5964	24.6483	5.1427	2
16.45	17.5988	24.805	5.1423	2
16.5	17.601	24.9682	5.1281	3
16.55	17.6031	24.7855	5.1258	3
16.6	17.6062	24.5368	5.15	3
16.65	17.6083	25.0907	5.1572	3
16.7	17.61	24.7236	5.1608	3
16.75	17.6121	24.9017	5.1602	3
16.8	17.6136	24.9138	5.1538	3
16.85	17.6148	25.1102	5.1578	3
16.9	17.616	24.6759	5.1491	3
16.95	17.6168	25.2898	5.1224	3
17	17.6172	24.7072	5.1188	3
17.05	17.618	25.0194	5.1304	3
17.1	17.6182	24.8502	5.138	3
17.15	17.6181	25.0342	5.1535	3
17.2	17.6186	24.5357	5.1509	3
17.25	17.6184	25.0702	5.1459	3
17.3	17.6182	24.7272	5.142	3
17.35	17.6177	24.9019	5.1583	3
17.4	17.6174	24.5985	5.1632	3
17.45	17.617	24.7186	5.1482	3
17.5	17.6161	24.6177	5.1518	3
17.55	17.6153	24.7278	5.1432	3
17.6	17.6143	24.3684	5.1397	3
17.65	17.6138	24.3458	5.1311	3
17.7	17.6127	24.6719	5.1182	3
17.75	17.6112	24.3426	5.1255	3
17.8	17.6103	24.1714	5.1278	3
17.85	17.6086	24.5831	5.1333	3
17.9	17.6071	23.9769	5.1453	3
17.95	17.6063	24.1768	5.1385	3
18	17.6039	24.3517	5.1369	3
18.05	17.6025	23.8961	5.1187	3
18.1	17.601	23.7674	5.1128	3
18.15	17.5998	24.0192	5.1282	3
18.2	17.5974	23.9821	5.1439	3
18.25	17.5956	23.6841	5.1504	3
18.3	17.5941	23.3298	5.1419	3
18.35	17.5923	24.0547	5.132	3
18.4	17.5896	23.4867	5.1363	3
18.45	17.5881	23.3155	5.1262	3
18.5	17.5854	23.6887	5.1293	3
18.55	17.584	22.8932	5.1315	3
18.6	17.5824	23.1119	5.1274	3
18.65	17.5805	23.3491	5.1344	3
18.7	17.5778	23.1675	5.1442	3
18.75	17.576	22.8391	5.1574	3
18.8	17.5738	22.9075	5.1512	3
18.85	17.5712	23.137	5.142	3
18.9	17.5687	22.7436	5.154	3
18.95	17.5674	22.3277	5.1562	3
19	17.5643	23.179	5.1408	3
19.05	17.5619	22.1567	5.1445	3
19.1	17.5602	22.5316	5.1455	3
19.15	17.558	22.4018	5.1421	3
19.2	17.5555	22.5198	5.1564	3
19.25	17.5524	22.3352	5.1502	3
19.3	17.5503	21.8553	5.1521	3
19.35	17.5475	22.4361	5.1618	3
19.4	17.5441	22.2393	5.1604	3
19.45	17.5421	21.6572	5.1361	3
19.5	17.5393	22.2848	5.1229	3
19.55	17.5366	21.4486	5.1381	3
19.6	17.5338	22.1036	5.1535	3
19.65	17.5309	21.4908	5.1442	3
19.7	17.5283	21.811	5.1277	3
19.75	17.5252	21.5208	5.1512	3
19.8	17.5229	21.3801	5.162	3
19.85	17.5199	21.4108	5.1488	3
19.9	17.5166	21.5932	5.1513	3
19.95	17.5135	21.1577	5.1422	3
20	17.5105	21.4784	5.1306	3
20.05	17.5073	20.9873	5.1356	3
20.1	17.504	21.2953	5.1255	3
20.15	17.501	20.7024	5.1193	3
20.2	17.4977	21.1209	5.1296	3
20.25	17.4938	21.0441	5.132	3
20.3	17.4906	20.5963	5.1417	3
20.35	17.4877	20.7695	5.1507	3
20.4	17.4842	20.8156	5.1597	3
20.45	17.4808	20.5417	5.1618	3
20.5	17.4775	20.5474	5.1387	3
20.55	17.474	20.4575	5.135	3
20.6	17.4705	20.4896	5.1438	3
20.65	17.4666	20.1872	5.157	3
20.7	17.4636	20.3108	5.1507	3
20.75	17.4596	20.2157	5.1455	3
20.8	17.4561	20.2059	5.1447	3
20.85	17.4524	19.7638	5.1428	3
20.9	17.449	20.008	5.1418	3
20.95	17.4451	20.1547	5.1696	3
21	17.441	19.6366	5.1697	3
21.05	17.4378	19.6106	5.149	3
21.1	17.4338	19.7555	5.139	3
21.15	17.4299	19.513	5.1343	3
21.2	17.4269	19.1931	5.1411	3
21.25	17.422	20.0245	5.1649	3
21.3	17.4184	18.9474	5.1719	3
21.35	17.4155	18.88	5.168	3
21.4	17.4105	20.0223	5.1662	3
21.45	17.4066	18.5352	5.1688	3
21.5	17.4036	19.1252	5.1652	3
21.55	17.399	19.153	5.1723	3
21.6	17.3949	18.8197	5.1828	3
21.65	17.3914	18.5469	5.166	3
21.7	17.3873	18.9927	5.1657	3
21.75	17.3824	18.7793	5.1477	3
21.8	17.379	18.107	5.155	3
21.85	17.3743	19.1485	5.169	3
21.9	17.369	18.5174	5.1644	3
21.95	17.3654	17.9254	5.1631	3
22	17.3619	18.4426	5.1753	3
22.05	17.3569	18.6183	5.178	3
22.1	17.3532	17.7332	5.1673	3
22.15	17.3492	18.3341	5.1603	3
22.2	17.344	18.28	5.1699	3
22.25	17.3396	17.7875	5.1754	3
22.3	17.3358	17.7119	5.1745	3
22.35	17.3307	18.3691	5.167	3
22.4	17.3264	17.2547	5.1541	3
22.45	17.322	17.7704	5.1501	3
22.5	17.3172	17.841	5.151	3
22.55	17.3124	17.4586	5.1541	3
22.6	17.3079	17.729	5.1605	3
22.65	17.3026	17.3269	5.1596	3
22.7	17.2984	17.2979	5.1698	3
22.75	17.2927	17.6565	5.1517	3
22.8	17.2879	17.0022	5.1392	3
22.85	17.2837	17.1425	5.1568	3
22.9	17.2781	17.5196	5.1705	3
22.95	17.2729	17.0749	5.1544	3
23	17.2686	16.7256	5.1598	3
23.05	17.2633	17.1344	5.1594	3
23.1	17.2578	16.9718	5.155	3
23.15	17.2526	16.8334	5.1371	3
23.2	17.2475	16.5575	5.1292	3
23.25	17.2419	17.0364	5.1371	3
23.3	17.2362	16.588	5.1395	3
23.35	17.2316	16.3927	5.1555	3
23.4	17.2256	16.6953	5.1487	3
23.45	17.2199	16.5312	5.1354	3
23.5	17.2146	16.2725	5.1421	3
23.55	17.2094	16.2462	5.1501	3
23.6	17.2037	16.3487	5.1555	3
23.65	17.198	16.0752	5.147	3
23.7	17.192	16.0442	5.1309	3
23.75	17.1862	16.0624	5.126	3
23.8	17.18	16.1279	5.1194	3
23.85	17.1748	15.5221	5.1289	3
23.9	17.1686	16.3212	5.149	3
23.95	17.1621	15.5103	5.1696	3
24	17.157	15.5717	5.1796	3
24.05	17.1512	15.743	5.1766	3
24.1	17.1446	15.7469	5.1656	3
24.15	17.1391	15.1836	5.1649	3
24.2	17.133	15.6063	5.1658	3
24.25	17.1272	14.9662	5.1709	3
24.3	17.1219	15.1913	5.1583	3
24.35	17.1156	15.1481	5.1558	3
24.4	17.1091	15.2693	5.1773	3
24.45	17.1035	14.6646	5.166	3
24.5	17.0978	14.9904	5.1696	3
24.55	17.0918	14.709	5.1705	3
24.6	17.0856	14.741	5.1632	3
24.65	17.0794	14.7704	5.1762	3
24.7	17.0732	14.5576	5.1826	3
24.75	17.0672	14.5522	5.189	3
24.8	17.0615	14.3732	5.1873	3
24.85	17.0549	14.4874	5.1872	3
24.9	17.0485	14.2416	5.1784	3
24.95	17.0423	14.2662	5.1595	3
25	17.0358	14.3069	5.1511	3
25.05	17.0293	14.0808	5.1659	3
25.1	17.0233	13.7751	5.1621	3
25.15	17.017	14.0459	5.1477	3
25.2	17.0103	13.9678	5.1511	3
25.25	17.004	13.6245	5.1594	3
25.3	16.9982	13.6042	5.1665	3
25.35	16.9913	13.9583	5.161	3
25.4	16.9845	13.2955	5.1603	3
25.45	16.9783	13.5104	5.1411	3
25.5	16.9724	13.2713	5.1512	3
25.55	16.9655	13.547	5.1728	3
25.6	16.9595	12.8457	5.1634	3
25.65	16.9526	13.4068	5.1787	3
25.7	16.9462	13.0472	5.1816	3
25.75	16.9401	13.0703	5.1714	3
25.8	16.9337	12.8695	5.1645	3
25.85	16.9272	12.7184	5.1619	3
25.9	16.9208	12.8302	5.1528	3
25.95	16.914	12.7252	5.1516	3
26	16.9076	12.4315	5.1508	3
26.05	16.9009	12.6972	5.1539	3
26.1	16.8945	12.3534	5.1747	3
26.15	16.8876	12.2304	5.189	3
26.2	16.881	12.1957	5.1673	3
26.25	16.8738	12.5439	5.1605	3
26.3	16.8675	11.7835	5.1605	3
26.35	16.8611	12.3159	5.1622	3
26.4	16.8541	11.8213	5.158	3
26.45	16.8481	11.6871	5.1444	3
26.5	16.8415	11.968	5.1498	3
26.55	16.8343	11.75	5.1534	3
26.6	16.8279	11.5283	5.1593	3
26.65	16.8212	11.4931	5.1426	3
26.7	16.8143	11.5471	5.1296	3
26.75	16.8075	11.6132	5.1307	3
26.8	16.801	10.9652	5.1302	3
26.85	16.7938	11.8505	5.1506	3
26.9	16.7868	10.7319	5.1585	3
26.95	16.7802	11.4557	5.1531	3
27	16.7727	11.1853	5.1594	3
27.05	16.7656	11.0562	5.1717	3
27.1	16.7586	11.1188	5.1672	3
27.15	16.7514	10.7094	5.1572	3
27.2	16.7442	11.2053	5.1548	3
27.25	16.7363	10.7888	5.1492	3
27.3	16.729	10.6108	5.1605	3
27.35	16.7218	10.8797	5.1579	3
27.4	16.7135	11.078	5.1654	3
27.45	16.7071	9.9307	5.1651	3
27.5	16.6993	11.069	5.1535	3
27.55	16.691	10.4833	5.1636	3
27.6	16.6836	10.3091	5.169	3
27.65	16.6755	10.6798	5.1673	3
27.7	16.6675	10.2154	5.187	3
27.75	16.6602	10.0213	5.1881	3
27.8	16.652	10.5468	5.188	3
27.85	16.6442	9.8786	5.1864	3
27.9	16.6356	10.4281	5.1786	3
27.95	16.6271	9.7604	5.1825	3
28	16.619	10.1417	5.1703	3
28.05	16.6112	9.6799	5.1534	3
28.1	16.6032	9.8737	5.1398	3
28.15	16.5945	9.8571	5.1432	3
28.2	16.5863	9.3166	5.1457	3
28.25	16.5783	9.9374	5.1426	3
28.3	16.5696	9.3824	5.1459	3
28.35	16.5616	9.2763	5.1595	3
28.4	16.5531	9.6273	5.1551	3
28.45	16.5446	9.2506	5.1602	3
28.5	16.5362	9.2576	5.1753	4
28.55	16.5277	8.9459	5.181	4
28.6	16.5191	9.2903	5.1684	4
28.65	16.5106	9.0108	5.1733	4
28.7	16.5025	8.8727	5.1767	4
28.75	16.4941	8.9503	5.1583	4
28.8	16.4859	8.6996	5.1675	4
28.85	16.4773	8.9858	5.1716	4
28.9	16.4689	8.7972	5.1607	4
28.95	16.4612	8.343	5.1632	4
29	16.4538	8.6566	5.164	4
29.05	16.446	8.3091	5.1742	4
29.1	16.4392	8.3296	5.1832	4
29.15	16.431	8.6637	5.1882	4
29.2	16.4239	8.1184	5.2007	4
29.25	16.418	7.8942	5.2006	4
29.3	16.4104	8.8758	5.2052	4
29.35	16.4034	7.5944	5.1954	4
29.4	16.3973	7.911	5.1817	4
29.45	16.3902	8.2514	5.1927	4
29.5	16.3834	8.1124	5.1957	4
29.55	16.377	7.7238	5.2071	4
29.6	16.371	7.9003	5.1894	4
29.65	16.3649	7.7176	5.182	4
29.7	16.3588	7.7595	5.1909	4
29.75	16.3532	7.6348	5.1875	4
29.8	16.347	7.8853	5.1755	4
29.85	16.3418	7.4262	5.1878	4
29.9	16.3361	7.3929	5.1844	4
29.95	16.3303	7.8433	5.1747	4
30	16.3247	7.2314	5.1816	4
30.05	16.3194	7.6823	5.1894	4
30.1	16.3147	7.0357	5.2001	4
30.15	16.3095	7.6029	5.1829	4
30.2	16.304	7.5527	5.165	4
30.25	16.2992	6.6293	5.171	4
30.3	16.2947	7.5618	5.1745	4
30.35	16.2892	7.2963	5.1783	4
30.4	16.2848	6.7695	5.1727	4
30.45	16.2808	7.2723	5.1778	4
30.5	16.2756	7.2263	5.1798	4
30.55	16.2711	7.0579	5.1696	4
30.6	16.2673	6.7856	5.1813	4
30.65	16.2621	7.5925	5.1993	4
30.7	16.2579	6.6093	5.1951	4
30.75	16.2544	6.6089	5.1965	4
30.8	16.2498	7.5347	5.1918	4
30.85	16.2457	6.3932	5.202	4
30.9	16.2421	6.814	5.1892	4
30.95	16.2379	6.9418	5.1812	4
31	16.2333	6.9061	5.186	4
31.05	16.23	6.5115	5.1821	4
31.1	16.2264	6.8362	5.1918	4
31.15	16.2223	6.9237	5.1939	4
31.2	16.2183	6.5725	5.1865	4
31.25	16.2151	6.3784	5.1884	4
31.3	16.2117	6.9384	5.1778	4
31.35	16.2082	6.4618	5.1746	4
31.4	16.2051	6.4999	5.1977	4
31.45	16.2016	6.4887	5.2004	4
31.5	16.198	6.7105	5.2037	4
31.55	16.1951	6.2435	5.1995	4
31.6	16.1924	6.3818	5.1922	4
31.65	16.1896	6.4307	5.1866	4
31.7	16.1863	6.3947	5.1597	4
31.75	16.1835	6.2109	5.1676	4
31.8	16.1805	6.5062	5.1719	4
31.85	16.1776	6.1751	5.1677	4
31.9	16.1758	5.8175	5.1843	4
31.95	16.173	6.4993	5.1984	4
32	16.1701	6.1305	5.1958	4
32.05	16.1684	5.8542	5.184	4
32.1	16.166	6.2524	5.1815	4
32.15	16.1635	6.0787	5.1762	4
32.2	16.1616	5.7839	5.1696	4
32.25	16.1591	6.2912	5.1772	4
32.3	16.1563	6.1272	5.1842	4
32.35	16.1543	5.8048	5.1727	4
32.4	16.1527	5.9773	5.1752	4
32.45	16.1502	6.1011	5.1727	4
